shot,timestamp,x,y,z,strokes
0,1.9481,-0.031830,0.121597,-0.987442,0
0,1.9673,-0.033112,0.129898,-0.992416,0
0,1.9827,-0.026657,0.123764,-0.993546,0
0,1.9989,-0.027435,0.118744,-0.989166,0
0,2.0132,-0.026230,0.116074,-0.985565,0
0,2.0327,-0.028351,0.122131,-0.991791,0
0,2.0478,-0.030487,0.127045,-0.997498,0
0,2.0630,-0.025345,0.128403,-0.993027,0
0,2.0790,-0.026169,0.115768,-0.986984,0
0,2.0982,-0.027924,0.115829,-0.983475,0
0,2.1133,-0.029282,0.116638,-0.981339,0
0,2.1301,-0.033997,0.125320,-0.986984,0
0,2.1446,-0.031540,0.130310,-0.986618,0
0,2.1634,-0.030472,0.121399,-0.987228,0
0,2.1786,-0.030579,0.119431,-0.980865,0
0,2.1937,-0.028625,0.121063,-0.978683,0
0,2.2095,-0.027588,0.128479,-0.983887,0
0,2.2289,-0.025223,0.129272,-0.985718,0
0,2.2462,-0.026230,0.125427,-0.989563,0
0,2.2603,-0.026917,0.126801,-0.989120,0
0,2.2741,-0.026840,0.123810,-0.985092,0
0,2.2940,-0.024155,0.125427,-0.982483,0
0,2.3093,-0.026138,0.129776,-0.980438,0
0,2.3248,-0.029922,0.121307,-0.980209,0
0,2.3446,-0.029404,0.122391,-0.987305,0
0,2.3596,-0.028015,0.123688,-0.987854,0
0,2.3742,-0.025543,0.129700,-0.989014,0
0,2.3902,-0.018982,0.129913,-0.989319,0
0,2.4046,-0.019119,0.126068,-0.988083,0
0,2.4250,-0.018555,0.121735,-0.989075,0
0,2.4464,-0.020294,0.125809,-0.989487,0
0,2.4554,-0.020660,0.134888,-0.987976,0
0,2.4708,-0.020569,0.134979,-0.986801,0
0,2.4897,-0.016006,0.127823,-0.982422,0
0,2.5051,-0.018646,0.128387,-0.978592,0
0,2.5210,-0.019257,0.123428,-0.978638,0
0,2.5352,-0.020874,0.136200,-0.986938,0
0,2.5555,-0.019180,0.138535,-0.990814,0
0,2.5705,-0.018692,0.132401,-0.996841,0
0,2.5855,-0.014221,0.130280,-0.993393,0
0,2.6014,-0.019821,0.131836,-0.990173,0
0,2.6204,-0.020584,0.135818,-0.993210,0
0,2.6358,-0.027786,0.133438,-0.992584,0
0,2.6515,-0.025726,0.132172,-0.992111,0
0,2.6664,-0.025070,0.128098,-0.990829,0
0,2.6859,-0.024063,0.125504,-0.985092,0
0,2.7014,-0.026443,0.129456,-0.987396,0
0,2.7162,-0.024170,0.135269,-0.991928,0
0,2.7319,-0.024170,0.132568,-0.990234,0
0,2.7511,-0.025162,0.132950,-0.989548,0
0,2.7663,-0.025955,0.129715,-0.986069,0
0,2.7822,-0.025208,0.128998,-0.986710,0
0,2.7966,-0.024811,0.128113,-0.982819,0
0,2.8166,-0.029022,0.128326,-0.983322,0
0,2.8315,-0.026215,0.130814,-0.982666,0
0,2.8469,-0.024887,0.129837,-0.985046,0
0,2.8627,-0.027130,0.126648,-0.988251,0
0,2.8821,-0.022858,0.127060,-0.987030,0
0,2.8971,-0.026581,0.124664,-0.985291,0
0,2.9125,-0.024918,0.132004,-0.983887,0
0,2.9271,-0.027908,0.129776,-0.988235,0
0,2.9475,-0.023392,0.132431,-0.989700,0
0,2.9625,-0.023727,0.127304,-0.987106,0
0,2.9774,-0.020828,0.127991,-0.979614,0
0,2.9929,-0.024963,0.121841,-0.980331,0
0,3.0125,-0.032120,0.125702,-0.983810,0
0,3.0277,-0.027863,0.131958,-0.986252,0
0,3.0452,-0.027100,0.133545,-0.987549,0
0,3.0583,-0.030533,0.126450,-0.988983,0
0,3.0775,-0.024704,0.128571,-0.990768,0
0,3.0931,-0.029572,0.125931,-0.990463,0
0,3.1079,-0.028305,0.127014,-0.990814,0
0,3.1238,-0.028000,0.130722,-0.987106,0
0,3.1459,-0.025665,0.123077,-0.983047,0
0,3.1583,-0.030869,0.120026,-0.984528,0
0,3.1740,-0.027878,0.123383,-0.984650,0
0,3.1885,-0.028076,0.125626,-0.995010,0
0,3.2086,-0.024216,0.132919,-0.981659,0
0,3.2236,-0.025284,0.130875,-0.977737,0
0,3.2384,-0.018936,0.123978,-0.978760,0
0,3.2555,-0.021088,0.122849,-0.975891,0
0,3.2739,-0.022369,0.124054,-0.979248,0
0,3.2892,-0.029053,0.130386,-0.986389,0
0,3.3048,-0.025513,0.129486,-0.985077,0
0,3.3191,-0.023636,0.121231,-0.985626,0
0,3.3390,-0.020477,0.116684,-0.983261,0
0,3.3547,-0.022308,0.119919,-0.986862,0
0,3.3695,-0.027725,0.125397,-0.993500,0
0,3.3850,-0.024048,0.127136,-0.995041,0
0,3.4046,-0.026764,0.130478,-0.999435,0
0,3.4198,-0.022797,0.121826,-0.994568,0
0,3.4352,-0.023331,0.117981,-0.991959,0
0,3.4501,-0.021286,0.125534,-0.992050,0
0,3.4697,-0.023468,0.121872,-0.990005,0
0,3.4853,-0.022934,0.127045,-0.992798,0
0,3.4999,-0.019104,0.125549,-0.990891,0
0,3.5159,-0.024231,0.124146,-0.992981,0
0,3.5351,-0.022659,0.125977,-0.995026,0
0,3.5503,-0.021957,0.127670,-0.992874,0
0,3.5711,-0.017441,0.120712,-0.990021,0
0,3.5814,-0.020599,0.120834,-0.989288,0
0,3.6013,-0.021164,0.122040,-0.991791,0
0,3.6205,-0.019470,0.126450,-0.989990,0
0,3.6316,-0.027008,0.124435,-0.990036,0
0,3.6516,-0.025391,0.123932,-0.985703,0
0,3.6709,-0.021439,0.122177,-0.982773,0
0,3.6819,-0.025970,0.117767,-0.982056,0
0,3.7015,-0.023285,0.113831,-0.975876,0
0,3.7122,-0.029358,0.112549,-0.974762,0
0,3.7321,-0.026718,0.118240,-0.974899,0
0,3.7514,-0.026688,0.126907,-0.981461,0
0,3.7622,-0.020157,0.133652,-0.986313,0
0,3.7767,-0.023132,0.125229,-0.986923,0
0,3.7965,-0.021683,0.117004,-0.985535,0
0,3.8113,-0.023285,0.121246,-0.988693,0
0,3.8271,-0.024429,0.129837,-0.991608,0
0,3.8446,-0.026917,0.129883,-0.989151,0
0,3.8617,-0.023712,0.118042,-0.981888,0
0,3.8765,-0.023315,0.114517,-0.981308,0
0,3.8918,-0.027603,0.115891,-0.987396,0
0,3.9077,-0.027771,0.118942,-0.987106,0
0,3.9272,-0.028137,0.127609,-0.994446,0
0,3.9460,-0.025589,0.128296,-0.990204,0
0,3.9578,-0.021927,0.121292,-0.989044,0
0,3.9722,-0.022766,0.116013,-0.983917,0
0,3.9925,-0.028229,0.115494,-0.986237,0
0,4.0073,-0.025314,0.122681,-0.990433,0
0,4.0225,-0.030762,0.129898,-0.993286,0
0,4.0380,-0.022247,0.134705,-0.987686,0
0,4.0578,-0.026154,0.121490,-0.984329,0
0,4.0728,-0.022919,0.118423,-0.979111,0
0,4.0886,-0.026962,0.119339,-0.980042,0
0,4.1030,-0.024155,0.125031,-0.983932,0
0,4.1229,-0.025391,0.131821,-0.984009,0
0,4.1379,-0.023621,0.126129,-0.985062,0
0,4.1537,-0.022430,0.125565,-0.984726,0
0,4.1689,-0.021591,0.119522,-0.986008,0
0,4.1882,-0.022324,0.119446,-0.984970,0
0,4.2032,-0.025085,0.124603,-0.992554,0
0,4.2187,-0.025406,0.132431,-1.000443,0
0,4.2334,-0.023224,0.131241,-0.998276,0
0,4.2543,-0.022964,0.123352,-0.996078,0
0,4.2688,-0.027740,0.114975,-0.983551,0
0,4.2839,-0.025681,0.120468,-0.989487,0
0,4.2996,-0.027771,0.127228,-0.992493,0
0,4.3190,-0.025696,0.125031,-0.994324,0
0,4.3339,-0.026550,0.124130,-0.989609,0
0,4.3498,-0.021164,0.124146,-0.986633,0
0,4.3647,-0.019852,0.122955,-0.986664,0
0,4.3843,-0.019440,0.120941,-0.985748,0
0,4.3993,-0.023376,0.120819,-0.982925,0
0,4.4145,-0.021729,0.126709,-0.978333,0
0,4.4303,-0.019287,0.128677,-0.981644,0
0,4.4496,-0.018250,0.128632,-0.986099,0
0,4.4646,-0.023026,0.128372,-0.985947,0
0,4.4808,-0.022156,0.125046,-0.990387,0
0,4.4949,-0.022217,0.121292,-0.989502,0
0,4.5151,-0.021881,0.122787,-0.990540,0
0,4.5301,-0.020721,0.124756,-0.989609,0
0,4.5455,-0.024551,0.125443,-0.989914,0
0,4.5608,-0.021744,0.119873,-0.986877,0
0,4.5803,-0.027863,0.119095,-0.983002,0
0,4.5950,-0.025238,0.120499,-0.982834,0
0,4.6112,-0.024780,0.127396,-0.989426,0
0,4.6255,-0.017334,0.132782,-0.987320,0
0,4.6455,-0.019379,0.123734,-0.982483,0
0,4.6605,-0.017166,0.118958,-0.973907,0
0,4.6758,-0.023636,0.117584,-0.973450,0
0,4.6922,-0.022736,0.123016,-0.978592,0
0,4.7104,-0.022324,0.132278,-0.986694,0
0,4.7256,-0.020844,0.136307,-0.991974,0
0,4.7452,-0.020126,0.135681,-0.989120,0
0,4.7567,-0.016373,0.121613,-0.987564,0
0,4.7761,-0.021576,0.123306,-0.991943,0
0,4.7912,-0.018814,0.123795,-0.996475,0
0,4.8064,-0.027588,0.126572,-0.995728,0
0,4.8221,-0.021179,0.124710,-0.991089,0
0,4.8462,-0.023544,0.122894,-0.990036,0
0,4.8568,-0.023697,0.116867,-0.991348,0
0,4.8721,-0.024826,0.126602,-0.992599,0
0,4.8871,-0.025177,0.124298,-0.987778,0
0,4.9066,-0.023331,0.125137,-0.979706,0
0,4.9218,-0.021667,0.127213,-0.980286,0
0,4.9368,-0.021255,0.131058,-0.981857,0
0,4.9536,-0.024261,0.129272,-0.985687,0
0,4.9718,-0.020065,0.131332,-0.988190,0
0,4.9870,-0.021545,0.130478,-0.988251,0
0,5.0029,-0.020615,0.125702,-0.974808,0
0,5.0175,-0.017670,0.122787,-0.979004,0
0,5.0374,-0.021408,0.120468,-0.985092,0
0,5.0526,-0.021912,0.123856,-0.990280,0
0,5.0679,-0.026230,0.124268,-0.987381,0
0,5.0834,-0.025497,0.124619,-0.988998,0
0,5.1023,-0.021912,0.125900,-0.993423,0
0,5.1177,-0.019821,0.122894,-0.998123,0
0,5.1334,-0.020599,0.127960,-0.995438,0
0,5.1480,-0.022171,0.132584,-0.990280,0
0,5.1683,-0.029266,0.132172,-0.989075,0
0,5.1831,-0.027100,0.128860,-0.986038,0
0,5.1984,-0.028244,0.121780,-0.984756,0
0,5.2140,-0.023148,0.122589,-0.981247,0
0,5.2333,-0.020905,0.124695,-0.979538,0
0,5.2486,-0.020615,0.126312,-0.980316,0
0,5.2641,-0.021057,0.125885,-0.989746,0
0,5.2788,-0.018524,0.139832,-0.990143,0
0,5.2985,-0.017181,0.131699,-0.991699,0
0,5.3135,-0.017822,0.131790,-0.991531,0
0,5.3292,-0.017166,0.126785,-0.988358,0
0,5.3461,-0.022141,0.126495,-0.991852,0
0,5.3643,-0.022369,0.123367,-0.993256,0
0,5.3793,-0.024155,0.132095,-0.994537,0
0,5.3949,-0.022690,0.130890,-0.994797,0
0,5.4091,-0.024582,0.128677,-0.993698,0
0,5.4292,-0.026855,0.121689,-0.990341,0
0,5.4458,-0.023376,0.125595,-0.986771,0
0,5.4599,-0.023666,0.122025,-0.980698,0
0,5.4753,-0.023560,0.124161,-0.983154,0
0,5.4942,-0.021301,0.125183,-0.982437,0
0,5.5098,-0.018326,0.128433,-0.986557,0
0,5.5253,-0.022446,0.125092,-0.985214,0
0,5.5399,-0.018967,0.126938,-0.979507,0
0,5.5598,-0.023193,0.124146,-0.976730,0
0,5.5755,-0.023987,0.128540,-0.979141,0
0,5.5903,-0.020721,0.127457,-0.980759,0
0,5.6060,-0.021347,0.122635,-0.979248,0
0,5.6253,-0.019501,0.126312,-0.982895,0
0,5.6444,-0.017807,0.136230,-0.987991,0
0,5.6560,-0.017899,0.134567,-0.994446,0
0,5.6706,-0.020905,0.127930,-0.989532,0
0,5.6905,-0.017914,0.121780,-0.983780,0
0,5.7058,-0.018646,0.120651,-0.983734,0
0,5.7209,-0.019424,0.120117,-0.986359,0
0,5.7366,-0.025116,0.128342,-0.988510,0
0,5.7561,-0.023224,0.128708,-0.987701,0
0,5.7707,-0.023911,0.131409,-0.988663,0
0,5.7864,-0.023788,0.132065,-0.988800,0
0,5.8013,-0.025070,0.131668,-0.990067,0
0,5.8213,-0.027420,0.129730,-0.983856,0
0,5.8365,-0.020569,0.133499,-0.981445,0
0,5.8518,-0.017609,0.134903,-0.979858,0
0,5.8670,-0.019363,0.137756,-0.981827,0
0,5.8866,-0.019516,0.135727,-0.984390,0
0,5.9016,-0.021683,0.133347,-0.984604,0
0,5.9173,-0.020111,0.128479,-0.984589,0
0,5.9319,-0.019836,0.131760,-0.982681,0
0,5.9522,-0.019913,0.133850,-0.983810,0
0,5.9670,-0.023132,0.141174,-0.986877,0
0,5.9819,-0.022903,0.140747,-0.991791,0
0,5.9979,-0.025925,0.137344,-0.998566,0
0,6.0172,-0.031189,0.130951,-0.999405,0
0,6.0322,-0.027634,0.133835,-0.989319,0
0,6.0478,-0.026733,0.136765,-0.986313,0
0,6.0624,-0.024582,0.138092,-0.987305,0
0,6.0824,-0.026306,0.134827,-0.989197,0
0,6.0977,-0.027664,0.132401,-0.989182,0
0,6.1127,-0.028809,0.130661,-0.984146,0
0,6.1282,-0.023651,0.140533,-0.984940,0
0,6.1479,-0.024124,0.143356,-0.983978,0
0,6.1629,-0.023682,0.135101,-0.985443,0
0,6.1787,-0.024597,0.131577,-0.984756,0
0,6.1930,-0.023239,0.132446,-0.980759,0
0,6.2131,-0.025146,0.130753,-0.980133,0
0,6.2282,-0.023605,0.134079,-0.980896,0
0,6.2464,-0.027039,0.137436,-0.986954,0
0,6.2594,-0.029694,0.138382,-0.990707,0
0,6.2784,-0.026901,0.136520,-0.994995,0
0,6.2936,-0.021698,0.134399,-0.993576,0
0,6.3093,-0.023972,0.132385,-0.991364,0
0,6.3240,-0.026093,0.135208,-0.989594,0
0,6.3477,-0.024078,0.136780,-0.987823,0
0,6.3592,-0.023239,0.133423,-0.984344,0
0,6.3740,-0.021118,0.129471,-0.983276,0
0,6.3898,-0.029297,0.119980,-0.975677,0
0,6.4089,-0.031494,0.126678,-0.976410,0
0,6.4242,-0.026978,0.135269,-0.981567,0
0,6.4477,-0.025787,0.145035,-0.983627,0
0,6.4551,-0.026520,0.138123,-0.981812,0
0,6.4743,-0.024597,0.135284,-0.983902,0
0,6.4897,-0.023972,0.132706,-0.985046,0
0,6.5051,-0.025101,0.138168,-0.989517,0
0,6.5204,-0.019730,0.139755,-0.988205,0
0,6.5396,-0.020218,0.141479,-0.990173,0
0,6.5557,-0.022461,0.135788,-0.991852,0
0,6.5710,-0.024796,0.128387,-0.989319,0
0,6.5855,-0.023239,0.131409,-0.988327,0
0,6.6053,-0.020828,0.130676,-0.985901,0
0,6.6204,-0.024750,0.128448,-0.983490,0
0,6.6354,-0.024551,0.131195,-0.983688,0
0,6.6513,-0.028091,0.133820,-0.985245,0
0,6.6707,-0.026367,0.135559,-0.989655,0
0,6.6854,-0.025742,0.133514,-0.991516,0
0,6.7013,-0.027847,0.131516,-0.986603,0
0,6.7157,-0.018539,0.134415,-0.980133,0
0,6.7361,-0.029755,0.134155,-0.981857,0
0,6.7514,-0.023239,0.138596,-0.980881,0
0,6.7664,-0.025970,0.134628,-0.988297,0
0,6.7815,-0.022919,0.137314,-0.980484,0
0,6.8012,-0.032730,0.144226,-0.984650,0
0,6.8166,-0.018677,0.131958,-0.983215,0
0,6.8318,-0.022583,0.131714,-0.981964,0
0,6.8468,-0.022858,0.128647,-0.983902,0
0,6.8664,-0.024414,0.128555,-0.980942,0
0,6.8815,-0.022980,0.134460,-0.984558,0
0,6.8964,-0.023010,0.135193,-0.985947,0
0,6.9121,-0.022720,0.134460,-0.988068,0
0,6.9315,-0.024475,0.130600,-0.987228,0
0,6.9486,-0.026489,0.134872,-0.991074,0
0,6.9627,-0.030350,0.138184,-0.992081,0
0,6.9770,-0.020370,0.136169,-0.993439,0
0,6.9972,-0.029663,0.130447,-0.991669,0
0,7.0122,-0.020554,0.128387,-0.989243,0
0,7.0272,-0.020523,0.131454,-0.987503,0
0,7.0478,-0.019150,0.138672,-0.988235,0
0,7.0625,-0.018677,0.132675,-0.985016,0
0,7.0780,-0.019089,0.131226,-0.981476,0
0,7.0933,-0.019424,0.129745,-0.981964,0
0,7.1077,-0.016220,0.133957,-0.982803,0
0,7.1280,-0.017181,0.136978,-0.978363,0
0,7.1480,-0.016678,0.144531,-0.980850,0
0,7.1590,-0.020752,0.135681,-0.983643,0
0,7.1739,-0.022690,0.129257,-0.985413,0
0,7.1928,-0.022171,0.129166,-0.986954,0
0,7.2079,-0.023071,0.128754,-0.986542,0
0,7.2238,-0.021851,0.129517,-0.987228,0
0,7.2383,-0.020660,0.132278,-0.994522,0
0,7.2585,-0.019501,0.133911,-0.998001,0
0,7.2734,-0.018341,0.127182,-0.994049,0
0,7.2883,-0.014648,0.130585,-0.987518,0
0,7.3042,-0.018768,0.132431,-0.989731,0
0,7.3237,-0.016052,0.138733,-0.986816,0
0,7.3391,-0.019287,0.133026,-0.988556,0
0,7.3549,-0.018463,0.130203,-0.979858,0
0,7.3689,-0.020630,0.125870,-0.980347,0
0,7.3891,-0.021713,0.127670,-0.979065,0
0,7.4043,-0.022583,0.129837,-0.985077,0
0,7.4193,-0.022919,0.135544,-0.987015,0
0,7.4348,-0.015991,0.131790,-0.984344,0
0,7.4595,-0.018829,0.128708,-0.987732,0
0,7.4702,-0.018021,0.132645,-0.988129,0
0,7.4900,-0.020691,0.132050,-0.992966,0
0,7.5011,-0.019791,0.132095,-0.989441,0
0,7.5208,-0.019348,0.124817,-0.985016,0
0,7.5396,-0.020935,0.130188,-0.985672,0
0,7.5514,-0.018585,0.128799,-0.984177,0
0,7.5710,-0.018661,0.127930,-0.982483,0
0,7.5897,-0.019379,0.127991,-0.984558,0
0,7.6010,-0.020920,0.129578,-0.981827,0
0,7.6210,-0.020447,0.130768,-0.981476,0
0,7.6315,-0.019516,0.133240,-0.982330,0
0,7.6515,-0.022079,0.132339,-0.984344,0
0,7.6707,-0.017471,0.128845,-0.981491,0
0,7.6812,-0.021805,0.130676,-0.983505,0
0,7.7016,-0.017853,0.139130,-0.984116,0
0,7.7204,-0.017334,0.135513,-0.980804,0
0,7.7316,-0.014832,0.133377,-0.979553,0
0,7.7522,-0.020477,0.130249,-0.982529,0
0,7.7623,-0.021103,0.131226,-0.988220,0
0,7.7816,-0.022507,0.131027,-0.981216,0
0,7.8010,-0.019791,0.130310,-0.981918,0
0,7.8121,-0.017593,0.138809,-0.987610,0
0,7.8320,-0.020279,0.136169,-0.995850,0
0,7.8514,-0.020813,0.138840,-0.998825,0
0,7.8622,-0.019989,0.146378,-1.000641,0
0,7.8822,-0.020233,0.140152,-0.993851,0
0,7.8928,-0.022324,0.131683,-0.984924,0
0,7.9124,-0.021301,0.129974,-0.979568,0
0,7.9264,-0.025116,0.132919,-0.983368,0
0,7.9487,-0.021408,0.138016,-0.984329,0
0,7.9578,-0.021927,0.146759,-0.988220,0
0,7.9765,-0.016800,0.145447,-0.986893,0
0,7.9918,-0.017075,0.137787,-0.981628,0
0,8.0077,-0.013855,0.135345,-0.977127,0
0,8.0223,-0.014633,0.138092,-0.981049,0
0,8.0484,-0.016129,0.147110,-0.987564,0
0,8.0575,-0.016235,0.146988,-0.990036,0
0,8.0724,-0.018265,0.138107,-0.987610,0
0,8.0882,-0.022522,0.130280,-0.987976,0
0,8.1073,-0.018433,0.133331,-0.990982,0
0,8.1224,-0.022278,0.138596,-0.993835,0
0,8.1381,-0.022110,0.140610,-0.994980,0
0,8.1531,-0.024597,0.136032,-0.991898,0
0,8.1731,-0.022400,0.134369,-0.989578,0
0,8.1949,-0.021271,0.129364,-0.986176,0
0,8.2035,-0.020721,0.135406,-0.984589,0
0,8.2189,-0.017090,0.144791,-0.988235,0
0,8.2378,-0.015640,0.141342,-0.989456,0
0,8.2547,-0.018509,0.136765,-0.988892,0
0,8.2696,-0.017807,0.138901,-0.987213,0
0,8.2836,-0.017059,0.138260,-0.982819,0
0,8.3031,-0.017883,0.136200,-0.984848,0
0,8.3184,-0.016022,0.132721,-0.981400,0
0,8.3336,-0.018158,0.136703,-0.983932,0
0,8.3493,-0.020325,0.137238,-0.984604,0
0,8.3686,-0.018387,0.137054,-0.984955,0
0,8.3838,-0.018784,0.134033,-0.985565,0
0,8.4000,-0.015778,0.132492,-0.984192,0
0,8.4141,-0.017471,0.129364,-0.983383,0
0,8.4338,-0.016998,0.137802,-0.987503,0
0,8.4494,-0.019287,0.142456,-0.986069,0
0,8.4644,-0.017197,0.145874,-0.983765,0
0,8.4799,-0.015640,0.138794,-0.982590,0
0,8.5001,-0.019699,0.135239,-0.981125,0
0,8.5144,-0.021439,0.134048,-0.983383,0
0,8.5303,-0.021744,0.140839,-0.986954,0
0,8.5477,-0.019669,0.146790,-0.990646,0
0,8.5647,-0.020538,0.140671,-0.991226,0
0,8.5798,-0.019989,0.136246,-0.984634,0
0,8.5949,-0.022705,0.130493,-0.982437,0
0,8.6105,-0.026093,0.137802,-0.986786,0
0,8.6300,-0.023346,0.136993,-0.990097,0
0,8.6486,-0.022949,0.139496,-0.987335,0
0,8.6612,-0.022781,0.142761,-0.981140,0
0,8.6757,-0.020065,0.144577,-0.985092,0
0,8.6955,-0.016266,0.147400,-0.986771,0
0,8.7103,-0.016190,0.141739,-0.988617,0
0,8.7256,-0.018723,0.134201,-0.985748,0
0,8.7476,-0.022583,0.137787,-0.983276,0
0,8.7607,-0.022537,0.137268,-0.982101,0
