shot,timestamp,x,y,z,strokes
1,1.1354,1.660553,1.615967,-0.865356,1
1,1.1553,1.482361,0.551575,-0.690094,1
1,1.1751,1.990677,-0.213684,-0.223328,2
1,1.1856,2.245544,-0.294662,0.230652,2
1,1.2009,1.840576,0.085159,0.133789,2
1,1.2208,1.829544,0.932831,-0.081985,2
1,1.2359,1.623001,1.280914,0.524216,2
1,1.2511,1.529465,1.095627,0.263077,2
1,1.2664,1.104004,0.987671,0.151581,2
1,1.2859,1.091721,1.143219,0.042068,2
1,1.3009,1.001236,1.076004,-0.277435,2
1,1.3163,1.063293,0.901306,-0.906799,2
1,1.3311,0.767639,0.207458,-0.444687,2
1,1.3513,0.940369,-0.547897,-0.034164,3
1,1.3666,1.254395,-0.460571,-0.265350,3
1,1.3819,2.084213,-0.071716,0.364212,3
1,1.3967,0.974747,-0.394928,-0.286163,3
1,1.4165,0.598434,-0.131577,-0.523605,3
1,1.4320,0.814774,0.346786,-0.442688,4
1,1.4469,1.013275,0.857254,-0.461853,4
1,1.4622,0.806992,1.136612,-0.460281,4
1,1.4818,0.560562,1.067398,-0.303192,4
1,1.4970,0.624832,0.973267,0.030167,4
1,1.5122,0.753326,0.862946,0.166138,4
1,1.5273,0.811890,0.743637,0.218384,4
1,1.5472,0.999619,0.592087,0.362213,4
1,1.5626,1.371445,0.573746,0.464508,4
1,1.5776,1.660828,0.203537,0.167007,4
1,1.5928,1.645279,-0.374756,0.042908,5
1,1.6127,2.120895,-0.159103,-0.142441,5
1,1.6277,1.733093,-0.392349,-0.121674,5
1,1.6429,1.754196,-0.056961,-0.297867,5
1,1.6581,1.593033,0.126984,-0.142197,5
1,1.6783,1.540985,0.441086,-0.050858,5
1,1.6932,1.489853,0.787994,0.275131,5
1,1.7083,1.290329,0.843124,0.204193,5
1,1.7231,0.825119,0.498810,0.281555,5
1,1.7430,0.919632,0.157410,-0.022919,5
1,1.7581,0.645325,0.004318,0.296799,5
1,1.7736,0.396118,0.327713,0.351852,5
1,1.7889,-0.122391,1.129288,0.544235,5
1,1.8084,-0.618942,1.750061,0.296066,5
1,1.8233,-1.034912,1.588608,0.316879,5
1,1.8385,-0.587311,0.526947,0.579071,5
1,1.8537,-0.189240,0.017487,0.959122,5
1,1.8749,-0.317490,0.003922,0.775772,5
1,1.8888,-0.757446,0.144592,0.794098,5
1,1.9045,-0.706177,0.157547,0.873138,5
1,1.9195,-0.000732,0.293900,0.692535,5
1,1.9390,0.641098,0.696487,0.709839,5
1,1.9547,1.367142,1.325958,0.273193,5
1,1.9738,2.088181,1.683487,0.535324,5
1,1.9847,2.707062,1.390396,0.693146,5
1,2.0045,3.171646,0.792755,0.564758,5
1,2.0193,3.334732,0.091705,0.073456,5
1,2.0352,2.995865,-0.745728,0.199158,6
1,2.0502,2.584610,-1.011047,0.308670,6
1,2.0722,2.482697,-0.833954,0.329361,6
1,2.0847,2.183182,-0.843903,0.185028,6
1,2.1004,2.352448,-0.240067,0.541077,6
1,2.1153,2.165756,0.355057,0.264740,7
1,2.1351,1.840088,0.799011,0.100174,7
1,2.1508,1.492599,1.465195,0.165604,7
1,2.1653,0.968613,1.930771,0.062286,7
1,2.1802,-0.021179,1.868973,-0.304718,7
1,2.2005,-0.891449,1.646393,0.399750,7
1,2.2156,-1.594284,1.682907,0.275375,7
1,2.2306,-2.348999,1.441635,-0.073212,7
1,2.2463,-1.912613,1.213562,0.023468,7
1,2.2654,-1.263153,1.137726,-0.277267,7
1,2.2815,0.008789,-0.052094,-0.277679,8
1,2.2964,0.748444,-0.724060,0.349960,8
1,2.3114,-0.072586,-0.030655,0.620087,8
1,2.3310,-0.336975,0.481201,-0.197281,8
1,2.3461,0.091858,1.009521,-0.074280,8
1,2.3614,1.507446,1.475616,0.036591,8
1,2.3766,1.963837,1.078262,0.278183,8
1,2.3963,2.334549,0.319275,0.950256,8
1,2.4118,3.447250,0.313293,0.119370,8
1,2.4265,3.160080,-0.318542,0.253189,9
1,2.4418,3.130646,-0.844055,0.196121,9
1,2.4616,2.594055,-1.077942,0.095276,9
1,2.4767,2.289322,-1.092789,0.070587,9
1,2.4922,2.242126,-0.860153,0.055557,9
1,2.5072,1.859436,-0.226349,-0.203430,9
1,2.5267,1.903275,0.703583,-0.356430,10
1,2.5424,1.694458,0.659821,-0.295898,10
1,2.5578,1.689240,0.040283,-0.002808,10
1,2.5746,1.761429,0.056595,0.129074,10
1,2.5923,1.530121,0.945435,-0.332169,10
1,2.6073,0.954163,1.241577,-0.185486,10
1,2.6225,0.467712,0.742554,-0.001846,10
1,2.6375,0.378601,0.384964,0.463699,10
1,2.6577,0.335220,0.452393,0.688339,10
1,2.6738,0.056473,0.683594,0.704193,10
1,2.6886,-0.362152,0.981628,0.530502,10
1,2.7030,-0.888260,1.100281,0.537430,10
1,2.7230,-1.389969,0.852249,0.636383,10
1,2.7380,-0.981689,0.408844,0.813354,10
1,2.7537,-0.339325,0.290100,0.784851,10
1,2.7682,-0.327682,0.545944,0.506393,10
1,2.7881,-0.319839,0.791977,0.283981,10
1,2.8050,-0.177917,1.159302,0.275986,10
1,2.8186,0.253250,1.403366,0.255737,10
1,2.8340,0.600861,1.241699,0.492050,10
1,2.8533,1.080536,1.021347,0.474731,10
1,2.8687,1.401093,0.848999,0.669815,10
1,2.8839,1.965622,0.614670,0.307953,10
1,2.8995,3.136276,0.609665,0.365753,10
1,2.9190,3.485092,0.041885,0.533981,10
1,2.9342,3.073883,-0.424820,0.213226,11
1,2.9491,2.855606,-0.616333,0.177399,11
1,2.9642,2.115707,-0.457825,0.120697,11
1,2.9842,2.213745,-0.199661,0.258743,11
1,2.9992,2.361725,-0.669373,0.036606,11
1,3.0146,1.456039,-0.068146,0.282043,11
1,3.0297,2.156921,0.884857,-0.031815,12
1,3.0494,1.795822,0.871170,0.017242,12
1,3.0647,1.390045,0.635864,0.158234,12
1,3.0800,1.309540,1.090317,0.023758,12
1,3.0948,0.679581,1.162903,-0.140503,12
1,3.1149,0.022537,0.972244,-0.372833,12
1,3.1300,-0.696411,0.841019,0.432968,12
1,3.1453,-1.239670,1.202347,0.486313,12
1,3.1602,-1.994751,1.298615,-0.078888,12
1,3.1802,-1.018677,0.612228,0.363785,12
1,3.1953,-0.336777,0.511627,0.131409,12
1,3.2103,-0.202469,0.350067,-0.268158,12
1,3.2260,-0.050095,0.255280,0.121185,12
1,3.2455,0.163971,0.438568,0.312744,12
1,3.2604,0.487869,0.671127,0.237152,12
1,3.2756,0.905334,0.561890,0.303375,12
1,3.2909,1.135529,0.254791,1.298904,12
1,3.3106,2.143311,0.637115,0.409302,12
1,3.3261,2.214630,0.348801,0.415207,12
1,3.3410,2.545868,0.093018,0.637070,12
1,3.3562,3.029694,-0.132706,0.483398,13
1,3.3760,3.095566,-0.404724,0.306686,13
1,3.3911,2.762299,-0.452805,-0.095032,13
1,3.4062,2.244644,-0.277420,-0.670761,13
1,3.4218,1.754349,-0.257217,-0.622345,13
1,3.4416,1.975967,-0.084915,-0.217102,13
1,3.4565,2.024872,0.429825,0.186295,14
1,3.4770,1.684280,0.954514,0.411545,14
1,3.4867,1.262466,0.813599,0.130707,14
1,3.5066,0.890625,0.523727,0.241119,14
1,3.5218,0.764252,0.285553,0.333908,14
1,3.5369,0.460983,0.217377,0.604324,14
1,3.5529,0.114014,0.540070,0.938126,14
1,3.5733,-0.388443,0.972382,1.131393,14
1,3.5873,-1.042480,1.291077,1.083145,14
1,3.6023,-1.525589,1.122849,1.030487,14
1,3.6179,-1.008850,0.669571,1.500732,14
1,3.6374,-0.189331,0.869217,1.281738,14
1,3.6525,-0.263306,1.383911,0.133438,14
1,3.6678,-0.577606,0.947296,-0.046219,14
1,3.6828,-0.163086,0.459106,-0.088699,14
1,3.7031,0.240479,0.334244,0.194794,14
1,3.7177,0.565369,0.350220,0.111084,14
1,3.7331,0.906097,0.499237,0.081406,14
1,3.7480,1.549850,0.609192,0.363037,14
1,3.7681,2.100754,0.619232,0.318954,14
1,3.7831,3.138702,0.532043,0.189117,14
1,3.7982,3.571793,-0.048309,0.123978,14
1,3.8134,3.022659,-0.674271,0.131607,15
1,3.8332,2.584915,-0.775909,0.175629,15
1,3.8485,2.461777,-0.424240,0.033463,15
1,3.8637,2.373383,-0.210007,0.175552,15
1,3.8787,2.458664,0.341324,0.426651,15
1,3.8986,2.055008,0.820984,0.204346,15
1,3.9140,1.522995,0.581619,-0.161926,15
1,3.9288,1.438171,0.213837,-0.297531,15
1,3.9441,1.439178,0.161972,-0.287827,15
1,3.9649,1.147339,0.366806,-0.302032,15
1,3.9789,0.652573,0.682297,0.383804,15
1,3.9941,0.606766,1.346085,0.295792,15
1,4.0096,-0.135193,1.321014,0.157578,15
1,4.0294,-0.711166,1.276855,0.278946,15
1,4.0448,-0.962204,1.202637,0.439072,15
1,4.0595,-1.335815,0.863068,0.335999,15
1,4.0748,-1.110916,0.274628,0.317520,15
1,4.0949,-0.527176,-0.062424,0.332474,16
1,4.1098,-0.201675,-0.060593,0.186234,16
1,4.1250,-0.084732,0.054779,0.047287,16
1,4.1400,-0.088074,0.283752,0.239059,16
1,4.1600,0.097305,0.541962,0.291046,16
1,4.1749,0.553925,0.919266,0.400909,16
1,4.1903,1.311966,1.568451,0.158707,16
1,4.2052,1.744583,1.317505,-0.156754,16
1,4.2250,2.373367,0.665878,0.060272,16
1,4.2405,4.128021,-0.183258,0.539749,17
1,4.2560,3.337021,-0.943558,0.458420,17
1,4.2741,2.502335,-0.715057,0.022278,17
1,4.2903,2.393509,-0.517639,0.142715,17
1,4.3059,2.488632,-0.235153,0.699783,17
1,4.3210,2.307602,0.222855,0.855408,18
1,4.3359,1.807327,0.518860,0.697647,18
1,4.3557,1.545715,0.378937,0.601913,18
1,4.3759,1.612289,0.278946,0.607224,18
1,4.3861,1.602753,0.616714,0.554947,18
1,4.4013,1.680054,1.446869,0.320084,18
1,4.4210,1.135895,1.623581,0.184296,18
1,4.4367,0.311386,1.010315,0.567368,18
1,4.4519,-0.113251,1.058182,1.209442,18
1,4.4671,-0.626877,1.577972,1.296829,18
1,4.4865,-1.848480,1.942261,0.836197,18
1,4.5015,-2.532394,1.439896,0.470688,18
1,4.5166,-1.057556,0.395950,0.585739,18
1,4.5318,0.132248,0.390656,-0.092575,18
1,4.5518,0.298477,0.138428,-0.274704,18
1,4.5669,0.481201,-0.389160,-0.525940,19
1,4.5828,0.657028,-0.494812,0.512192,19
1,4.5974,0.659348,-0.073929,0.645966,19
1,4.6170,0.524307,0.751007,0.477615,19
1,4.6322,1.257309,1.542282,0.240021,19
1,4.6474,1.733582,1.203659,0.417267,19
1,4.6625,1.777924,0.503616,0.412262,19
1,4.6823,1.991241,0.241302,0.328003,19
1,4.6976,1.979355,0.088013,0.308212,19
1,4.7128,2.203125,0.026947,0.260574,19
1,4.7279,2.364304,-0.144592,-0.018936,20
1,4.7474,2.318222,-0.686874,0.166382,20
1,4.7627,2.438568,-1.256287,0.474548,20
1,4.7778,2.174622,-1.296509,0.318527,20
1,4.7930,2.155090,-0.385529,0.121384,20
1,4.8128,1.963150,-0.011566,0.010391,20
1,4.8283,1.450638,-0.284912,0.155136,20
1,4.8434,1.375061,0.272751,-0.204941,21
1,4.8587,1.391342,1.774139,-0.263397,21
1,4.8781,0.135437,1.841248,-0.701660,21
1,4.8950,-1.232269,1.458466,0.244095,21
1,4.9085,-1.560455,1.732361,0.303268,21
1,4.9240,-1.283829,1.467468,0.051178,21
1,4.9482,-0.140228,0.742004,0.248840,21
1,4.9590,-0.008789,0.355148,0.222900,21
1,4.9765,-0.307999,0.268799,-0.051178,21
1,4.9896,-0.308151,0.467163,-0.018478,21
1,5.0089,-0.009735,0.632828,0.179550,21
1,5.0246,0.466553,0.711746,0.599548,21
1,5.0394,1.020416,0.836349,0.525772,21
1,5.0552,1.536758,0.695541,0.259628,21
1,5.0776,2.285919,0.106827,0.605621,21
1,5.0904,2.975967,-0.279022,1.071350,22
1,5.1049,2.829239,-0.342728,0.797150,22
1,5.1203,2.832443,-0.246292,0.385818,22
1,5.1399,2.659760,-0.428177,0.374542,22
1,5.1550,2.630585,-0.619980,0.336700,22
1,5.1762,2.813065,-0.961365,0.119812,22
1,5.1857,2.146240,-0.683899,0.546234,22
1,5.2055,2.978745,0.830582,0.030792,23
1,5.2209,2.227692,1.119034,-0.061279,23
1,5.2361,1.858032,1.414413,-0.079254,23
1,5.2508,1.610031,1.717133,0.108231,23
1,5.2760,0.913727,1.450974,0.370285,23
1,5.2868,0.457108,0.788513,0.777313,23
1,5.3011,0.177078,0.362762,0.946686,23
1,5.3160,-0.297272,0.547668,1.050369,23
1,5.3363,-1.053452,0.981354,0.677963,23
1,5.3517,-3.103821,1.199707,-0.033569,23
1,5.3663,-2.483093,0.761078,0.217758,23
1,5.3815,-0.639908,0.384857,0.433701,23
1,5.4014,0.282074,0.059723,-0.865021,23
1,5.4165,0.127594,-0.142288,0.043152,24
1,5.4313,-0.233505,-0.099319,0.308823,24
1,5.4466,-0.450623,0.738220,0.311188,24
1,5.4664,-0.351532,1.712265,0.081848,24
1,5.4818,0.248840,1.733078,0.141830,24
1,5.4970,0.809540,1.070572,0.597794,24
1,5.5119,1.628098,0.752747,0.869720,24
1,5.5317,2.393509,0.393417,1.141739,24
1,5.5469,2.784042,0.303925,1.260773,24
1,5.5623,2.877045,0.662933,1.275497,24
1,5.5783,2.932037,0.400864,0.966705,24
1,5.5975,2.604858,-0.272003,0.742813,25
1,5.6124,2.434708,-0.719971,0.354874,25
1,5.6276,2.247574,-0.876907,-0.099915,25
1,5.6429,1.641006,-0.599197,0.092117,25
1,5.6625,2.518372,0.719650,0.245148,25
1,5.6774,2.676437,1.490067,-0.014465,25
1,5.6926,1.779251,0.941681,-0.185455,25
1,5.7077,1.712479,0.673264,0.117416,25
1,5.7276,1.495941,0.635040,0.386719,25
1,5.7428,1.111435,0.852676,0.398911,25
1,5.7582,0.777740,1.297394,0.450333,25
1,5.7776,0.159027,1.308487,0.244202,25
1,5.7931,-0.509094,1.037338,0.083267,25
1,5.8080,-1.095306,0.948441,0.249207,25
1,5.8233,-1.787338,0.803329,0.021591,25
1,5.8383,-1.707275,0.666290,0.110413,25
1,5.8583,-0.341293,0.536697,0.203537,25
1,5.8778,0.236893,0.531525,-0.355865,25
1,5.8890,0.039734,0.335617,-0.126083,25
1,5.9040,-0.073395,0.337753,0.126053,25
1,5.9236,0.136703,0.852264,0.198517,25
1,5.9387,0.592636,1.347443,0.134689,25
1,5.9537,1.131363,1.070419,0.121368,25
1,5.9775,1.497818,0.510971,0.389175,25
1,5.9902,1.984070,-0.105835,0.644638,26
1,6.0044,2.162201,-0.530594,0.692520,26
1,6.0191,2.092087,-0.553436,0.550797,26
1,6.0343,2.294785,-0.554520,0.455414,26
1,6.0547,2.510681,-0.654724,0.464828,26
1,6.0754,2.548630,-0.509628,0.247375,26
1,6.0845,2.342468,-0.083130,-0.028564,26
1,6.1003,2.039490,0.147324,-0.026642,27
1,6.1223,1.865311,0.515030,0.109421,27
1,6.1344,1.936127,0.784500,0.118988,27
1,6.1501,1.589493,0.533630,0.458176,27
1,6.1653,1.506577,0.659790,0.380707,27
1,6.1856,1.182755,0.794601,-0.126770,27
1,6.2003,0.623428,0.619003,0.114975,27
1,6.2152,0.302811,0.561554,0.416016,27
1,6.2304,-0.127228,0.523651,0.366730,27
1,6.2503,-0.587387,0.456696,0.238968,27
1,6.2654,-0.903900,0.391632,0.013412,27
1,6.2805,-0.636063,0.184402,-0.358490,27
1,6.2957,-0.315720,0.440811,-0.045670,27
1,6.3155,0.095901,0.825485,-0.485092,27
1,6.3307,-0.040421,0.436340,-0.330322,27
1,6.3458,-0.161163,0.151337,-0.165833,27
1,6.3611,0.159012,0.285172,0.072678,27
1,6.3810,0.397079,0.499466,0.290665,27
1,6.3962,0.414764,0.697006,0.368561,27
1,6.4113,0.419006,0.855270,0.364822,27
1,6.4264,0.991364,1.177567,0.423355,27
1,6.4466,1.693375,1.500000,0.679718,27
1,6.4616,1.992493,0.959137,0.746262,27
1,6.4763,2.363785,0.243164,0.958282,27
1,6.4919,2.580627,-0.261490,1.038681,28
1,6.5114,2.447739,-0.444977,0.551208,28
1,6.5267,2.431824,-0.331635,0.007950,28
1,6.5419,2.195465,-0.275146,-0.180283,28
1,6.5575,1.880646,0.087753,0.049835,28
1,6.5776,1.830307,0.570694,0.330811,28
1,6.5921,1.605301,0.736816,0.623703,28
1,6.6072,1.348206,0.762360,0.730988,28
1,6.6223,1.187241,0.818176,0.665207,28
1,6.6423,1.287888,1.247696,0.323624,28
1,6.6574,0.693558,1.414230,0.463791,28
1,6.6752,0.311630,1.152954,0.219589,28
1,6.6876,-0.193878,0.982269,0.495407,28
1,6.7076,-0.528702,0.637054,0.636765,28
1,6.7227,-0.993515,0.439590,0.549637,28
1,6.7381,-1.258835,0.394455,0.967560,28
1,6.7531,-0.795776,-0.013321,0.453156,28
1,6.7773,-0.038834,0.428955,-0.055664,28
1,6.7878,0.183334,0.505829,-0.164383,28
1,6.8031,-0.084183,-0.141373,0.306381,29
1,6.8182,0.350983,-0.215118,0.745422,29
1,6.8377,0.786469,0.591476,0.646378,29
1,6.8530,0.792526,1.281082,0.436218,29
1,6.8748,0.480621,1.159698,0.513733,29
1,6.8835,1.025009,1.204086,0.320114,29
1,6.9036,1.565567,1.290924,0.344955,29
1,6.9188,1.688461,0.663757,0.626831,29
1,6.9338,1.957047,0.003540,0.756973,29
1,6.9494,2.098938,-0.571945,0.734848,30
1,6.9770,2.145950,-0.506714,0.619400,30
1,6.9837,1.937668,-0.182983,0.378723,30
1,6.9992,1.901825,-0.004868,0.327316,30
1,7.0145,1.978455,0.045303,0.358307,30
1,7.0344,1.753967,0.312729,0.510849,31
1,7.0495,1.555557,0.598038,0.641113,31
1,7.0646,1.268936,0.849060,0.632202,31
1,7.0798,0.954300,0.894089,0.494370,31
1,7.0997,0.710022,1.299194,0.321411,31
1,7.1145,0.218765,1.347366,0.225357,31
1,7.1296,-0.355453,1.040802,0.324341,31
1,7.1451,-0.817978,1.001343,0.178421,31
1,7.1649,-0.996078,1.049896,-0.416672,31
1,7.1807,-0.517990,0.616364,-0.102707,31
1,7.1951,0.293213,-0.130341,0.286575,32
1,7.2104,0.646347,-0.568573,0.386612,32
1,7.2302,0.478851,-0.302856,0.497498,32
1,7.2453,0.535431,0.392303,0.213989,32
1,7.2602,0.675751,1.064545,-0.262665,32
1,7.2766,1.145798,1.174011,-0.091812,32
1,7.2955,1.671219,0.644043,-0.088074,32
1,7.3108,2.346436,-0.131500,0.432495,33
1,7.3254,2.874191,-1.126358,0.778763,33
1,7.3408,2.719788,-1.176193,0.419769,33
1,7.3607,2.380814,-0.803223,0.095093,33
1,7.3790,2.089691,-0.842545,-0.119019,33
1,7.3914,2.330948,-0.411118,-0.114426,33
1,7.4062,1.909393,0.019653,0.135178,33
1,7.4260,1.689468,1.040192,0.573685,34
1,7.4410,1.040436,1.658356,0.371857,34
1,7.4610,0.313934,1.378922,0.060608,34
1,7.4739,-0.258087,0.776810,0.601791,34
1,7.4912,-0.830444,1.136871,0.409958,34
1,7.5063,-1.582703,1.334717,-0.029373,34
1,7.5216,-1.219772,1.027054,0.447083,34
1,7.5373,0.214478,0.740875,0.124512,34
1,7.5570,0.580795,0.465729,-1.370850,34
1,7.5763,-0.023041,-0.402634,-0.794159,35
1,7.5872,0.486771,-0.176605,0.187500,35
1,7.6019,0.632339,0.885239,0.397980,35
1,7.6219,0.596359,1.404388,0.088257,35
1,7.6374,1.201157,0.791473,-0.174118,35
1,7.6525,1.860367,-0.255875,0.221115,35
1,7.6682,2.233032,-0.787003,0.445267,35
1,7.6875,2.409210,-0.544495,1.274033,35
1,7.7026,2.606033,-0.465256,0.941284,35
1,7.7184,1.988403,0.002365,0.745544,35
1,7.7333,2.199753,0.802185,0.458206,36
1,7.7552,1.690781,0.312531,0.593292,36
1,7.7678,1.509811,0.040329,0.536560,36
1,7.7831,1.563126,0.709503,0.068756,36
1,7.7978,1.813629,1.022232,0.247482,36
1,7.8179,1.939957,0.522873,0.328171,36
1,7.8330,1.413574,0.073441,0.045319,36
1,7.8484,1.434601,0.839371,0.399551,36
1,7.8633,0.858841,1.078598,0.559448,36
1,7.8831,0.376831,0.782227,0.623367,36
1,7.8985,0.011276,0.534958,0.850739,36
1,7.9139,-0.497025,0.374512,0.942978,36
1,7.9290,-0.924698,0.498795,0.842133,36
1,7.9486,-1.353409,0.805695,0.576965,36
1,7.9638,-1.169296,1.229095,0.074097,36
1,7.9789,-0.017563,0.903305,-0.595444,36
1,7.9941,0.073395,0.517548,-0.070343,36
1,8.0139,-0.092239,0.309174,0.183350,36
1,8.0290,-0.123993,0.493744,0.233124,36
1,8.0441,-0.020233,0.784317,0.397888,36
1,8.0592,0.242447,0.851028,0.701660,36
1,8.0790,0.627762,0.632339,0.945480,36
1,8.0942,1.215286,0.418549,1.027130,36
1,8.1094,1.711853,0.348114,0.940781,36
1,8.1253,2.082428,0.396225,0.888947,36
1,8.1444,2.457520,0.106277,0.826996,36
1,8.1598,3.113510,-0.355133,0.826370,37
1,8.1775,3.167267,-0.739807,0.587067,37
1,8.1905,2.861160,-0.625473,0.233673,37
1,8.2094,2.536453,-0.287445,-0.226059,37
1,8.2248,2.333023,0.526321,0.257919,37
1,8.2400,2.628326,0.861771,0.329681,37
1,8.2551,2.033585,0.342041,0.704193,37
1,8.2757,2.151077,0.606033,0.755219,37
1,8.2908,1.913742,1.040329,0.403763,37
1,8.3061,1.399826,1.317108,0.186325,37
1,8.3206,0.690277,1.170578,0.622559,37
1,8.3404,0.241913,1.179367,1.187302,37
1,8.3555,-0.560577,1.566360,0.690750,37
1,8.3751,-1.965607,1.859055,0.143631,37
1,8.3861,-3.086868,1.238968,0.170258,37
1,8.4058,-1.220078,0.315094,0.191452,37
1,8.4211,-0.074036,0.049301,-0.165634,37
1,8.4364,0.150894,0.210663,-0.532761,37
1,8.4512,-0.188705,0.500885,-0.151566,37
1,8.4763,-0.372162,0.852707,-0.266342,37
1,8.4877,-0.274429,1.125748,-0.174530,37
1,8.5013,0.156693,1.132492,-0.059433,37
1,8.5169,0.606110,0.943558,0.088684,37
1,8.5364,1.132935,0.793427,0.140350,37
1,8.5529,1.630539,0.624741,0.689880,37
1,8.5669,2.731842,0.570801,0.774490,37
1,8.5820,3.540634,-0.111374,0.764954,38
1,8.6018,3.302597,-0.709930,0.841843,38
1,8.6170,3.256775,-0.901367,0.858795,38
1,8.6320,2.906158,-0.699875,0.841019,38
1,8.6472,2.651138,-0.388901,0.722351,38
1,8.6669,2.337433,-0.375122,0.445786,38
1,8.6823,2.266006,0.278458,0.374908,39
1,8.6973,2.578079,0.833939,0.116196,39
1,8.7125,1.896820,0.252487,0.033691,39
1,8.7323,2.316986,0.940826,-0.008194,39
1,8.7476,1.706619,1.276031,-0.097672,39
1,8.7626,0.983612,0.887772,-0.120300,39
1,8.7778,0.496490,0.579697,0.054474,39
1,8.7975,0.191818,0.649246,0.147400,39
1,8.8129,-0.133209,0.887390,0.638611,39
1,8.8275,-0.674500,1.253036,0.866806,39
1,8.8429,-1.730194,1.574371,0.063889,39
1,8.8630,-2.321152,0.951965,-0.215607,39
1,8.8804,-0.948135,0.067245,-0.041565,39
1,8.8935,0.094833,-0.125366,-0.665466,40
1,8.9086,0.042480,-0.023270,-0.358139,40
1,8.9281,-0.235489,0.232529,-0.216309,40
1,8.9435,-0.365616,0.610458,-0.134933,40
1,8.9585,-0.308670,0.989761,0.091568,40
1,8.9754,0.109436,1.190506,0.391891,40
1,8.9937,0.599380,1.213928,0.506363,40
1,9.0087,1.288116,1.048752,0.221802,40
1,9.0238,1.929092,0.666992,0.482590,40
1,9.0390,2.459976,0.292297,1.402832,40
1,9.0591,2.726364,0.041290,1.506668,40
1,9.0763,2.926178,0.121918,1.455429,40
1,9.0893,3.118561,-0.009506,1.249878,40
1,9.1049,3.043243,-0.401901,0.976196,41
1,9.1245,2.860794,-0.526443,0.581726,41
1,9.1395,2.857269,-0.291458,-0.038071,41
1,9.1544,2.503876,-0.142197,-0.547333,41
1,9.1777,2.356537,0.439758,-0.705612,41
1,9.1902,2.395859,1.910721,-0.864014,41
